LOCATION,brand,date,fuel_type,fuel_price,dedup_hash,upd_dt_utc
CAIRNS,bp,2019-08-23,PULP95,141.3,9a65c260efdbd43c381dee7373375b8d,1566511931
CAIRNS,mobil,2019-08-23,PULP95,144.94,d9120d1378c4e0f1a5e73d8d14f6f3ba,1566511931
CAIRNS,viva,2019-08-24,PULP95,146.21,c87f246c1c96ad8d9820f272ed677168,1566511931
CAIRNS,puma,2019-08-24,PULP95,150.78,37bb4945e7e6c83a91205a19ba481ebd,1566511931
CAIRNS,united,2019-08-23,PULP95,132.97,f9467bb0b5ed4fac1bd567c78792e0c5,1566511931
CAIRNS,caltex,2019-08-22,ULP,135.07,15d09359d28deee1f566d4146b581737,1566511931
CAIRNS,bp,2019-08-23,ULP,133.3,c3c2a94c5cc07609bbf49d8a3c73daad,1566511931
CAIRNS,mobil,2019-08-23,ULP,133.31,2f9e213765e894b1ac0720e7faf0dbc1,1566511931
CAIRNS,viva,2019-08-24,ULP,130.78,42195e658c79faf7ba33b885bdcbea30,1566511931
CAIRNS,puma,2019-08-24,ULP,137.77,3d1af05a437d446671c23954e19077ef,1566511931
CAIRNS,united,2019-08-23,ULP,118.9,7385c7bce7ded605a0ae4f3c7335afcf,1566511931
CAIRNS,caltex,2019-08-22,E10,135.59,a3ecd6ac31e40e279b2be62912e05e32,1566511931
CAIRNS,mobil,2019-08-23,E10,132.35,34ff7ebfe048ab929dae76a7b33ea533,1566511931
CAIRNS,caltex,2019-08-23,DIESEL,139.7,f9b3c16afb3e1fb35f2f52e5d3f63e9b,1566774617
CAIRNS,united,2019-08-24,DIESEL,123.06,25e7f190fd3a61dfa04b66485fb569ba,1566774617
CAIRNS,caltex,2019-08-23,PULP95,146.34,a41afb9b26157b57c1b1c85288ed7419,1566774617
CAIRNS,united,2019-08-24,PULP95,132.92,469f95eb4824a4edef0c7b293d75eab1,1566774617
CAIRNS,caltex,2019-08-23,ULP,135.05,9bacd4d8ade2a620485dfc5e3d09575a,1566774617
CAIRNS,united,2019-08-24,ULP,118.89,960517bb1f97466d3f2d91c1dfe4d4cf,1566774617
CAIRNS,caltex,2019-08-23,E10,135.58,458a5106d12133e6035115e1ff73a22a,1566774617
CAIRNS,caltex,2019-08-24,DIESEL,139.63,d76197dbe6282077156cc7095094bbf7,1566801206
CAIRNS,caltex,2019-08-27,DIESEL,139.57,ea463eeedfdc3e046a9e7ee6c5c4f3d8,1566801206
CAIRNS,bp,2019-08-24,DIESEL,137.12,b1859f293fcf7ac712f5f309a8456bc0,1566801206
CAIRNS,mobil,2019-08-27,DIESEL,137.59,bf6b38176bb54affd2d793130fb367c3,1566801206
CAIRNS,viva,2019-08-27,DIESEL,135.29,758627fe1aa23df74b9585823bd34dc8,1566801206
CAIRNS,puma,2019-08-27,DIESEL,140.22,b7d10984b0cf759b89d4b23ad135bbbd,1566801206
CAIRNS,united,2019-08-27,DIESEL,122.99,948ba4abc85901bfc0488171fbd26a7e,1566801206
CAIRNS,caltex,2019-08-24,PULP95,146.6,c96a2ce55411dae638d4d0e7df95417e,1566801206
CAIRNS,caltex,2019-08-27,PULP95,146.63,33693e467c9e024ea1690a95aec0d539,1566801206
CAIRNS,bp,2019-08-24,PULP95,141.42,344d34dc8da62ad9015cb3b79301a9f3,1566801206
CAIRNS,mobil,2019-08-27,PULP95,144.96,447708a6b22740fd6dcda16274b1f7cc,1566801206
CAIRNS,viva,2019-08-27,PULP95,146.47,abb58c24b9840523d256fad2d5b1ade0,1566801206
CAIRNS,puma,2019-08-27,PULP95,150.85,d68f54be195979143e6daa3923fdd5fb,1566801206
CAIRNS,united,2019-08-27,PULP95,133.15,f41fac8008c87ca89a8536962e368682,1566801206
CAIRNS,caltex,2019-08-24,ULP,135.08,20b309ec847f238e3073dc458e5361f1,1566801206
CAIRNS,caltex,2019-08-27,ULP,134.94,fa9ff17cfa9f3d2c192fca5c8c15d807,1566801206
CAIRNS,bp,2019-08-24,ULP,133.42,f34b7d0f788ad90f4137307601ebe0a5,1566801206
CAIRNS,mobil,2019-08-27,ULP,133.31,6a2c285e67da90dbef3a7d03731415a4,1566801206
CAIRNS,viva,2019-08-27,ULP,130.79,4961377a10cf5cd5ca61cd33954630bf,1566801206
CAIRNS,puma,2019-08-27,ULP,137.67,b0122769f3dbc0e7e56a58ff31396e52,1566801206
CAIRNS,united,2019-08-27,ULP,118.9,9aa9c387603b371de9cff7c8d0fdc405,1566801206
CAIRNS,caltex,2019-08-24,E10,135.6,b2bb06044a7c3a676a440563a934cd56,1566801206
CAIRNS,caltex,2019-08-27,E10,135.48,cef150646045dfc370634b1f328b0aff,1566801206
CAIRNS,mobil,2019-08-27,E10,132.35,4004c29d7e9bae8e3ba5165d4faedb90,1566801206
CAIRNS,bp,2019-08-27,DIESEL,137.11,6c3968595b1f05325b31975c11ae0437,1566885616
CAIRNS,mobil,2019-08-28,DIESEL,137.54,a0fa42810c065c2acad8b126f3065cb4,1566885616
CAIRNS,viva,2019-08-28,DIESEL,135.23,6c599a16c1915dd3ac2fa5d67e18b511,1566885616
CAIRNS,puma,2019-08-28,DIESEL,140.14,d1d7f5d283d3e0be1ba2a070e58dbeb2,1566885616
CAIRNS,united,2019-08-28,DIESEL,122.94,fd49bad04db224c223e70010d2bf09bc,1566885616
CAIRNS,bp,2019-08-27,PULP95,141.33,9a03e627546c9f3b67c8feb6c7be8182,1566885616
CAIRNS,mobil,2019-08-28,PULP95,145.04,6c545ad1ab73c6d822951a1fcf971f56,1566885616
CAIRNS,viva,2019-08-28,PULP95,146.5,d250ee24196ed9247724fae8160dc04c,1566885616
CAIRNS,puma,2019-08-28,PULP95,151.2,43b32d0794366a69de23313fdeafd8cb,1566885616
CAIRNS,united,2019-08-28,PULP95,133.18,3f35808572381e1ce9d519987dbe21bc,1566885616
CAIRNS,bp,2019-08-27,ULP,133.33,5102ece720a2a3e3c872422555c09b66,1566885616
CAIRNS,mobil,2019-08-28,ULP,133.24,f88b4d1b9d1edd73b1b9c12a012b9e21,1566885616
CAIRNS,viva,2019-08-28,ULP,130.67,d299920048f0e30d06fa4ad69aae8c28,1566885616
CAIRNS,puma,2019-08-28,ULP,137.79,f9d9ae1be083e31e67e10523821d2369,1566885616
CAIRNS,united,2019-08-28,ULP,118.79,1cee4fb1496d373f4fb5221dbbbf0ff9,1566885616
CAIRNS,mobil,2019-08-28,E10,132.29,f9b9db395ae54b55fce98775bf6da3de,1566885616
CAIRNS,caltex,2019-08-28,DIESEL,139.56,23cc22793be971ccbb748d755627bfcf,1566972019
CAIRNS,caltex,2019-08-29,DIESEL,139.18,af3470ad3b5b80d00c23584b0a035360,1566972019
CAIRNS,bp,2019-08-28,DIESEL,137.03,a5b20e67e890f15c92a0c37f958dfd26,1566972019
CAIRNS,mobil,2019-08-29,DIESEL,137.49,ec27f00fd46af229e72cb01ef7509265,1566972019
CAIRNS,viva,2019-08-29,DIESEL,135.22,32ce553b25b9f9596145032ca3478abe,1566972019
CAIRNS,puma,2019-08-29,DIESEL,139.87,2ffc61d5a7cd94e367f1f5730205ef9c,1566972019
CAIRNS,united,2019-08-29,DIESEL,122.93,74f236b7757fe1d989f2c8894c8a8955,1566972019
CAIRNS,caltex,2019-08-28,PULP95,147.04,771bf22f59e4b52fe0f8ddf63d9e07da,1566972019
CAIRNS,caltex,2019-08-29,PULP95,146.97,3ced5eba9309a6b34f3c36a3790a4f77,1566972019
CAIRNS,bp,2019-08-28,PULP95,141.45,3c1edb1679005f40f5ab5592ef3b5ede,1566972019
CAIRNS,mobil,2019-08-29,PULP95,145.22,0fe6b76241bfa3c3d71d64470f0b6259,1566972019
CAIRNS,viva,2019-08-29,PULP95,146.91,6185cc036a2db8a1097dc3934dddd7a9,1566972019
CAIRNS,puma,2019-08-29,PULP95,151.26,32114e89bc9b2582a175df6fbd703659,1566972019
CAIRNS,united,2019-08-29,PULP95,133.55,1562ceb1954532a86fff57016a451734,1566972019
CAIRNS,caltex,2019-08-28,ULP,135.12,a155726bf6257c43cc8319b859f22e2b,1566972019
CAIRNS,caltex,2019-08-29,ULP,134.89,da75b54c7f6c0ad19b0157eb80fe1854,1566972019
CAIRNS,bp,2019-08-28,ULP,133.45,f2e1c38c4fc4d8dd6719c8a21bc907c7,1566972019
CAIRNS,mobil,2019-08-29,ULP,133.3,5be08b7048f3e297f2b6de486a991f9e,1566972019
CAIRNS,viva,2019-08-29,ULP,130.85,bb15a30f39cf6dc337010013de39ca7c,1566972019
CAIRNS,puma,2019-08-29,ULP,137.66,207c3fd41aa919fc6d05eda6dc813e53,1566972019
CAIRNS,united,2019-08-29,ULP,118.95,64f61d26d6975b07713ab977dc341177,1566972019
CAIRNS,caltex,2019-08-28,E10,135.64,98d6fa079ca994abf67517b7beaaf62a,1566972019
CAIRNS,caltex,2019-08-29,E10,135.43,1221e91bf39c197b234e8a3e58ae9430,1566972019
CAIRNS,mobil,2019-08-29,E10,132.34,6f40407f73fd0bda16aec5005ee9f360,1566972019
CAIRNS,bp,2019-08-29,DIESEL,136.77,fa4904ddf2fe9650ebe16b2172db6683,1567058420
CAIRNS,mobil,2019-08-30,DIESEL,137.28,a32cf484a5e784f286c4d141bd75be7f,1567058420
CAIRNS,viva,2019-08-30,DIESEL,134.85,d9915d092c0ac1c235d4e605793475ab,1567058420
CAIRNS,puma,2019-08-30,DIESEL,139.84,dda5f114426becba4df1bcab4f0eeb37,1567058420
CAIRNS,bp,2019-08-29,PULP95,141.31,b399c0fadbfc63f25411c15ee23cff56,1567058420
CAIRNS,mobil,2019-08-30,PULP95,145.29,8d9f782b9be23cd3d3d4c6ced4f688f8,1567058420
CAIRNS,viva,2019-08-30,PULP95,146.85,0ca4dbc22b5a6979f6ce3653682abbca,1567058420
CAIRNS,puma,2019-08-30,PULP95,151.33,7ee773ce0848743ed94fa01023bd2c65,1567058420
CAIRNS,bp,2019-08-29,ULP,133.31,69875ca3c2f1316c578e877fd73d0e44,1567058420
CAIRNS,mobil,2019-08-30,ULP,133.23,7ba480a707d45e1ede0422808dd185d4,1567058420
CAIRNS,viva,2019-08-30,ULP,130.61,4394095d9269ae8e601ba02b8ac9c1a1,1567058420
CAIRNS,puma,2019-08-30,ULP,137.49,576e2d930caedac1cdea0b3926f3e9bf,1567058420
CAIRNS,mobil,2019-08-30,E10,132.28,33dac066451b769bcd521e020f0089d9,1567058420
CAIRNS,united,2019-08-30,DIESEL,122.59,fdbc8299010da0ce2bf52573890023aa,1567126818
CAIRNS,united,2019-08-30,PULP95,133.5,1bcb67b9c16ab82ccf417defc4f0e13a,1567126818
CAIRNS,united,2019-08-30,ULP,118.74,504107df146eb20c762fa82297876fd2,1567126818
CAIRNS,caltex,2019-08-30,DIESEL,139.09,28ff7cdb4f2f72edc9806f853594527d,1567299615
CAIRNS,caltex,2019-08-30,DIESEL,139.21,28ff7cdb4f2f72edc9806f853594527d,1567299615
CAIRNS,bp,2019-08-30,DIESEL,136.73,fedaea3ec286ccfc05d92c871dd3a607,1567299615
CAIRNS,mobil,2019-08-31,DIESEL,137.12,cd61677eea7fa1898dd4e1bcc0cd7968,1567299615
CAIRNS,viva,2019-08-31,DIESEL,134.75,048bb5fe2a0499396df92661e2bd3eb9,1567299615
CAIRNS,puma,2019-08-31,DIESEL,139.96,0e0b0ffd1ed116a7128bdb595e736ce2,1567299615
CAIRNS,caltex,2019-08-30,PULP95,146.97,aabc802a2ef67ad8d086d9ef30001cfd,1567299615
CAIRNS,caltex,2019-08-30,PULP95,146.98,aabc802a2ef67ad8d086d9ef30001cfd,1567299615
CAIRNS,bp,2019-08-30,PULP95,141.14,74171d2fda980fc4eac117c62c8fe537,1567299615
CAIRNS,mobil,2019-08-31,PULP95,145.21,a9afbbe56a79eaddf4f90b6bf2f973fd,1567299615
CAIRNS,viva,2019-08-31,PULP95,146.85,cf2e11ae72b1690d9d71ab31d7b8bf76,1567299615
CAIRNS,puma,2019-08-31,PULP95,151.34,0739ac330bc1ddc58bfcd1fd9ce3f3aa,1567299615
CAIRNS,caltex,2019-08-30,ULP,134.66,094259eda9db97663a3eb449844c9972,1567299615
CAIRNS,caltex,2019-08-30,ULP,134.74,094259eda9db97663a3eb449844c9972,1567299615
CAIRNS,bp,2019-08-30,ULP,133.14,fa71ad803549800f170e54adfe1cfe02,1567299615
CAIRNS,mobil,2019-08-31,ULP,133.02,e2ed07980903699906114964df3d6d96,1567299615
CAIRNS,viva,2019-08-31,ULP,130.38,6767562e37fadcabf661a6f6ff3eb521,1567299615
CAIRNS,puma,2019-08-31,ULP,137.56,2ef1570a8b7886f4d84d9e79602170d4,1567299615
CAIRNS,caltex,2019-08-30,E10,135.23,8d9a089ae246c5d855a455ac0ca7dedf,1567299615
CAIRNS,caltex,2019-08-30,E10,135.3,8d9a089ae246c5d855a455ac0ca7dedf,1567299615
CAIRNS,mobil,2019-08-31,E10,132.07,e0b6c3d5b7859660aa179caa4bbb0dbb,1567299615
CAIRNS,caltex,2019-09-01,DIESEL,139.21,6687aced418f41f706c31f2cce2430fa,1567404016
CAIRNS,bp,2019-08-31,DIESEL,136.86,3c29605a249cad54ef5c444f09f09c37,1567404016
CAIRNS,mobil,2019-09-03,DIESEL,137.16,3b2129111eada7094c1b5661e028ba8e,1567404016
CAIRNS,viva,2019-09-03,DIESEL,134.88,626329a9e05f7e6541fb67238e70ebbd,1567404016
CAIRNS,puma,2019-09-03,DIESEL,140.38,1421f8b61e29bef579422795230750e5,1567404016
CAIRNS,united,2019-08-31,DIESEL,122.5,885a0f6bb50a29300012b44ba26bfab2,1567404016
CAIRNS,caltex,2019-09-01,PULP95,146.98,d80947e9eacc48f2cb655573eafd62bf,1567404016
CAIRNS,bp,2019-08-31,PULP95,141.22,ea4ea2020464cabe2cff9fddf80dfef8,1567404016
CAIRNS,mobil,2019-09-03,PULP95,145.23,5ebf8610643ad58e9132d110969e8f76,1567404016
CAIRNS,viva,2019-09-03,PULP95,146.85,cf0b0aed497fb707e7aecae31dba49be,1567404016
CAIRNS,puma,2019-09-03,PULP95,151.67,87eaef7741126932d14391153d522dda,1567404016
CAIRNS,united,2019-08-31,PULP95,133.5,9dfa17be8f31ba226e66987908394ced,1567404016
CAIRNS,caltex,2019-09-01,ULP,134.75,a5b9f1b8cc766688c4b7c475126c2e73,1567404016
CAIRNS,bp,2019-08-31,ULP,133.22,befe7cbb59c7c9acab3c9d4158f9b416,1567404016
CAIRNS,mobil,2019-09-03,ULP,133,c88d0263911e3fc24d0cf34126386c5e,1567404016
CAIRNS,viva,2019-09-03,ULP,130.46,576fcb40ebef9ebf879b783e7a64c571,1567404016
CAIRNS,puma,2019-09-03,ULP,137.91,22781c4e56a44b86396a1fbd2a088aac,1567404016
CAIRNS,united,2019-08-31,ULP,118.53,4e3ed42036a8cdd53d91d074d14fb9af,1567404016
CAIRNS,caltex,2019-09-01,E10,135.2,4984bb77ae8a2f6489428ad7d4b542d4,1567404016
CAIRNS,mobil,2019-09-03,E10,132.04,f753ac09783c34ac75cd045bb668dd75,1567404016
CAIRNS,caltex,2019-09-03,DIESEL,139.59,8a8c3c0b39a971227680e6c4f3afdf74,1567490415
CAIRNS,bp,2019-09-03,DIESEL,137.28,0d4fc8b9d71dcdd45a61e6eaf25b3779,1567490415
CAIRNS,mobil,2019-09-04,DIESEL,137.47,5ee309c9c1bc79516631853ab1f02a66,1567490415
CAIRNS,viva,2019-09-04,DIESEL,135.26,d80f8de612cd0a82e64cfc7c93018f0c,1567490415
CAIRNS,puma,2019-09-04,DIESEL,140.43,5796149bb2c250d6269965e049f0199d,1567490415
CAIRNS,united,2019-09-04,DIESEL,122.96,ad2e9c4b12448a26bd1b057bad6cfd2c,1567490415
CAIRNS,caltex,2019-09-03,PULP95,147.26,ffe3379b9ccbf540467426d618b0dc53,1567490415
CAIRNS,bp,2019-09-03,PULP95,141.57,5b91cd9185570264211610476e6903db,1567490415
CAIRNS,mobil,2019-09-04,PULP95,145.44,f77bcc777dd4ee4b31c504b4eef3f269,1567490415
CAIRNS,viva,2019-09-04,PULP95,147.14,b93aead354806143f471758dfad00b58,1567490415
CAIRNS,puma,2019-09-04,PULP95,151.58,6ea3a0fb0aa8b2c31d5e1bed53927c93,1567490415
CAIRNS,united,2019-09-04,PULP95,133.76,b56257cfff70fc2f4d2d05ef319dd097,1567490415
CAIRNS,caltex,2019-09-03,ULP,135.05,ba36a9a0ae5c9af548343b182bbc56c9,1567490415
CAIRNS,bp,2019-09-03,ULP,133.57,1cc3c4eae6f77ab9c76eef6421d80015,1567490415
CAIRNS,mobil,2019-09-04,ULP,133.24,a0f3b3b1ce84da89bbda475e99f858a7,1567490415
CAIRNS,viva,2019-09-04,ULP,130.78,7dcd94fbfdd354441f94d73a9f48745b,1567490415
CAIRNS,puma,2019-09-04,ULP,137.85,c94b861a140121b009d2379b357b670c,1567490415
CAIRNS,united,2019-09-04,ULP,118.89,ff701105dc253fdb71f91b35d675005b,1567490415
CAIRNS,caltex,2019-09-03,E10,135.48,d4ded44d0f7b42811861c3a2f9fa97c5,1567490415
CAIRNS,mobil,2019-09-04,E10,132.29,dc42f6acd79ebd89f1bd848f3c229bbc,1567490415
CAIRNS,caltex,2019-09-04,DIESEL,139.59,8e4d5064109335c830ea0ba24da03c09,1567576815
CAIRNS,caltex,2019-09-05,DIESEL,139.62,68b94a402d313cfd74bf9a877461036c,1567576815
CAIRNS,bp,2019-09-04,DIESEL,137.33,910ebb47920090b15af3878df7dc7855,1567576815
CAIRNS,mobil,2019-09-05,DIESEL,137.61,b2cd4958d350a11f3044abc3bad7b36f,1567576815
CAIRNS,viva,2019-09-05,DIESEL,135.27,6718c44794e499111e7bc7db3a50939c,1567576815
CAIRNS,puma,2019-09-05,DIESEL,140.42,69de4b8518e01f12995a98280b6a2ccc,1567576815
CAIRNS,caltex,2019-09-04,PULP95,147.12,98416868d3d24dc0a1355e2425e67e42,1567576815
CAIRNS,caltex,2019-09-05,PULP95,146.75,6069fa4967bce5c1efddb3048ca2fa1e,1567576815
CAIRNS,bp,2019-09-04,PULP95,141.51,ae6adbbf2719c7121d4a8fc1076ba034,1567576815
CAIRNS,mobil,2019-09-05,PULP95,145.48,46a67a241b395f6bfa3f726b2bd82c35,1567576815
CAIRNS,viva,2019-09-05,PULP95,146.99,1efe1905eb85be9ad586b09574336e35,1567576815
CAIRNS,puma,2019-09-05,PULP95,151.17,8e353c2751cad44595a6bf449751c62c,1567576815
CAIRNS,caltex,2019-09-04,ULP,134.95,4ade573206c08b1050def6d888891801,1567576815
CAIRNS,caltex,2019-09-05,ULP,134.57,8d9b7966f5c98b93a03832031bf1e1eb,1567576815
CAIRNS,bp,2019-09-04,ULP,133.51,f416a8ff18c7913089034b9859f12066,1567576815
CAIRNS,mobil,2019-09-05,ULP,133.3,3a354d992d8a46a2b61203c6b277d0dc,1567576815
CAIRNS,viva,2019-09-05,ULP,130.67,802cef7360ef11a03f283bc8dd0f8a45,1567576815
CAIRNS,puma,2019-09-05,ULP,137.44,0ee4510022c004a34c5c9522b3db4a73,1567576815
CAIRNS,caltex,2019-09-04,E10,135.39,1c7342bb8194266a94895ef2328c4504,1567576815
CAIRNS,caltex,2019-09-05,E10,135.05,0b840327209f10e10f84e77ba5b9596f,1567576815
CAIRNS,mobil,2019-09-05,E10,132.34,fc82dab36322c896b875355f8e6d384c,1567576815
CAIRNS,united,2019-09-05,DIESEL,122.97,c1fa3c77a92fa3caa674d8cdcbab955f,1567645226
CAIRNS,united,2019-09-05,PULP95,133.63,3287bf5bf16cb4c6999993dd92d044fe,1567645226
CAIRNS,united,2019-09-05,ULP,118.79,1925e77d85034944d89db762818f5718,1567645226
CAIRNS,bp,2019-09-05,DIESEL,137.32,c5ebb5d84a4bb23b6dd698901e8b48dd,1567663216
CAIRNS,mobil,2019-09-06,DIESEL,137.62,05017ad1d1c2d8344e460169f737708d,1567663216
CAIRNS,viva,2019-09-06,DIESEL,135.29,d284225cebf0533c42403dc06cad4ad4,1567663216
CAIRNS,puma,2019-09-06,DIESEL,140.14,5acfcc4818504bf48ec98b7f4a5a4e32,1567663216
CAIRNS,united,2019-09-06,DIESEL,122.99,8f7850c5110ddab37819f31ec38efe62,1567663216
CAIRNS,bp,2019-09-05,PULP95,141.09,bcb0a6480f56abc0810b769e7d1a5157,1567663216
CAIRNS,mobil,2019-09-06,PULP95,145.17,df9aff9cd3c82abc25f2c324b6d3ac07,1567663216
CAIRNS,viva,2019-09-06,PULP95,146.62,d90313d3b3736fd9f4cbf353f791fe7d,1567663216
CAIRNS,puma,2019-09-06,PULP95,150.4,d7f3980db029eb4189517f461e1df885,1567663216
CAIRNS,united,2019-09-06,PULP95,133.29,5a3355cba6f89e77ae1937152b05216c,1567663216
CAIRNS,bp,2019-09-05,ULP,133.09,bd4ff4e04ef6be4d5916da9c81075d9e,1567663216
CAIRNS,mobil,2019-09-06,ULP,133,c4d92b9934c315f0fb97cae78dd00ffd,1567663216
CAIRNS,viva,2019-09-06,ULP,130.28,11a7d6fa5016b301ccda60f83200e8a2,1567663216
CAIRNS,puma,2019-09-06,ULP,136.68,ee781abd5f6150dfe7833ade53cc62d5,1567663216
CAIRNS,united,2019-09-06,ULP,118.44,d4311cbd3fcc9e1b8bcde868977e35dd,1567663216
CAIRNS,mobil,2019-09-06,E10,132.04,25a7bd7f2e80723d42a5d5405e78c9c9,1567663216
CAIRNS,bp,2019-09-06,DIESEL,137.04,c246a2bb19e3b08bf98e6b855b1c693a,1567922415
CAIRNS,mobil,2019-09-07,DIESEL,137.47,30c71c542134368e6e3e54e7a352f802,1567922415
CAIRNS,viva,2019-09-07,DIESEL,135.09,8170a541a06c4161ca2f90cbb57f5a8d,1567922415
CAIRNS,united,2019-09-07,DIESEL,122.81,792008da1656cb5262beee2825e876c3,1567922415
CAIRNS,bp,2019-09-06,PULP95,140.32,9c7471b4b012210505795f13baba1a49,1567922415
CAIRNS,mobil,2019-09-07,PULP95,144.55,94e149485cea6de8f77d16d3de0642bc,1567922415
CAIRNS,viva,2019-09-07,PULP95,145.93,ec7b1195660605e6339785df50d0a2e3,1567922415
CAIRNS,united,2019-09-07,PULP95,132.66,aec73a011bcc3b53f382a059eeefb6d5,1567922415
CAIRNS,bp,2019-09-06,ULP,132.32,571901028277f1626d550a52c4fda1f2,1567922415
CAIRNS,mobil,2019-09-07,ULP,132.37,f0a71d6b9da3b7cf1f33112467a2e4b0,1567922415
CAIRNS,viva,2019-09-07,ULP,129.59,a2be0d4265a2fca2c37a9741ca2d3060,1567922415
CAIRNS,united,2019-09-07,ULP,117.81,2cb72e9db2a55c01224ee05a9fb3df02,1567922415
CAIRNS,mobil,2019-09-07,E10,131.42,be3f2c05270bb2ec7f84bb33447b6d76,1567922415
CAIRNS,puma,2019-09-07,DIESEL,139.95,f29512a8852368cffdacb977dd60a095,1567990816
CAIRNS,puma,2019-09-07,PULP95,149.63,8b4bdd58ef6f777d80f2f8d7afa95311,1567990816
CAIRNS,puma,2019-09-07,ULP,136,dd5bc235feef234e0a67745baaddb0bb,1567990816
CAIRNS,caltex,2019-09-06,DIESEL,139.41,50619c6a90b449c66fd99a718ee36f74,1568008815
CAIRNS,caltex,2019-09-07,DIESEL,139.29,22b0993c5532a59362e09f05e52af64e,1568008815
CAIRNS,bp,2019-09-07,DIESEL,136.94,17c97f1db1042417ecca535cadd7cf33,1568008815
CAIRNS,mobil,2019-09-10,DIESEL,137.32,c9b98086bca7ebd25fe519870dd56354,1568008815
CAIRNS,viva,2019-09-10,DIESEL,134.97,e6c0b1211fef857881bfa38241467d91,1568008815
CAIRNS,puma,2019-09-10,DIESEL,139.67,7a8c51a912db02c1a81919f3ffdbd4a1,1568008815
CAIRNS,united,2019-09-10,DIESEL,122.7,9ae7f2fb0cda19b0fa35ba7cb3a852b0,1568008815
CAIRNS,caltex,2019-09-06,PULP95,146.05,5f1ec03e5acdef26ad7c00b5eddf09a9,1568008815
CAIRNS,caltex,2019-09-07,PULP95,145.38,f61db49fbb359668cd01d1c690f516df,1568008815
CAIRNS,bp,2019-09-07,PULP95,139.64,da37c4f31f0705886a27bc516e5b4389,1568008815
CAIRNS,mobil,2019-09-10,PULP95,143.87,f33754aa5ae73c641f402904d2c1cc07,1568008815
CAIRNS,viva,2019-09-10,PULP95,145.26,6ab2c55822135820b503317c112f684f,1568008815
CAIRNS,puma,2019-09-10,PULP95,149.1,a9803ba70f0b95b748be866715f7bf01,1568008815
CAIRNS,united,2019-09-10,PULP95,132.05,ba0556a37d654ea860f6e509cb0de863,1568008815
CAIRNS,caltex,2019-09-06,ULP,133.87,624d83b2f827d039f8e3d3214a2a0531,1568008815
CAIRNS,caltex,2019-09-07,ULP,133.28,4b0b3421904ca738292902bbe4cf847d,1568008815
CAIRNS,bp,2019-09-07,ULP,131.64,1527941091611603b7808bd526ed711e,1568008815
CAIRNS,mobil,2019-09-10,ULP,131.73,749c7419f0c3ea38eba988292be6f289,1568008815
CAIRNS,viva,2019-09-10,ULP,129,c816216f0bf58ae2ee26d99f6253b9db,1568008815
CAIRNS,puma,2019-09-10,ULP,135.66,333b04ab763ea2722dd12349cf5245c6,1568008815
CAIRNS,united,2019-09-10,ULP,117.27,d080c4bc7bfc91351f20eaad2b63ef51,1568008815
CAIRNS,caltex,2019-09-06,E10,134.42,b62b056f5f0c75194eb868e06898be08,1568008815
CAIRNS,caltex,2019-09-07,E10,133.88,1fd939ac9cdc82278b26b225a8ce38b1,1568008815
CAIRNS,mobil,2019-09-10,E10,130.77,4351f3e83f33ae6d01ed0ff5ec507910,1568008815
CAIRNS,caltex,2019-09-10,DIESEL,139.09,d2e7817eacf33f6e824434c9204b4c17,1568095216
CAIRNS,bp,2019-09-10,DIESEL,136.66,a864f0fe83eb3431305f9e7d0b516746,1568095216
CAIRNS,mobil,2019-09-11,DIESEL,137.13,be7a096a55699b4199eb8d15c2989969,1568095216
CAIRNS,viva,2019-09-11,DIESEL,134.76,31ac29d46b124a50759fe8ca88140a59,1568095216
CAIRNS,puma,2019-09-11,DIESEL,139.87,d35280a1aada5f64e791e9f4c0055ae3,1568095216
CAIRNS,united,2019-09-11,DIESEL,122.51,25ca28af8968cb468c0cba23cd91a2bf,1568095216
CAIRNS,caltex,2019-09-10,PULP95,144.95,e8874e3ea97a33c8b6f74c3b34a16daf,1568095216
CAIRNS,bp,2019-09-10,PULP95,139.29,2b55aa498b806c29c2d033c14d05cb7e,1568095216
CAIRNS,mobil,2019-09-11,PULP95,143.39,0bdec41412405270aca155113cb945eb,1568095216
CAIRNS,viva,2019-09-11,PULP95,144.8,889effab293fae7abf0842476e93dd3c,1568095216
CAIRNS,puma,2019-09-11,PULP95,149.25,a5fda8d08da547eb1a02b7f19e8e5fe0,1568095216
CAIRNS,united,2019-09-11,PULP95,131.64,40fce332a353052cfd3898f5a2b0031d,1568095216
CAIRNS,caltex,2019-09-10,ULP,133,2d0c70dadf43f742050e39c988d6f349,1568095216
CAIRNS,bp,2019-09-10,ULP,131.29,632e2a5aff535a6dae2e0e8a0538b440,1568095216
CAIRNS,mobil,2019-09-11,ULP,131.32,01deef34d5b16bf8a833ecd8c5eb11cb,1568095216
CAIRNS,viva,2019-09-11,ULP,128.7,428fb99577f37e94d2018e96e0086681,1568095216
CAIRNS,puma,2019-09-11,ULP,135.98,e882ea8fa850d1c360e3a048ea125192,1568095216
CAIRNS,united,2019-09-11,ULP,117,c25572eed40209a64b850302557624aa,1568095216
CAIRNS,caltex,2019-09-10,E10,133.63,bafe21c82738d87d03db2d98eb2cf536,1568095216
CAIRNS,mobil,2019-09-11,E10,130.36,4946cb8358d32769e39c5e156735b024,1568095216
CAIRNS,caltex,2019-09-11,DIESEL,139.33,04b5cdff78ff410e7fbbec2d6420f36b,1568181615
